date,rec,daten,BAA,AAA,t3m,t10y,t5y,t1y,time,spr1,spr5,spr10,hyspr
2010-09-01,0,01sep2010,5.66,4.53,.15,2.65,1.41,.26,2010m9,.11,1.26,2.5,1.13
2010-10-01,0,01oct2010,5.72,4.68,.13,2.54,1.18,.23,2010m10,.1,1.05,2.4100001,1.04
2010-11-01,0,01nov2010,5.92,4.87,.14,2.76,1.35,.25,2010m11,.11,1.21,2.6199999,1.05
2010-12-01,0,01dec2010,6.1,5.02,.14,3.29,1.93,.29,2010m12,.15000001,1.79,3.1500001,1.08
2011-01-01,0,01jan2011,6.09,5.04,.15,3.39,1.99,.27,2011m1,.12,1.84,3.24,1.05
2011-02-01,0,01feb2011,6.15,5.22,.13,3.58,2.26,.29,2011m2,.16,2.1300001,3.45,.93000001
2011-03-01,0,01mar2011,6.03,5.13,.1,3.41,2.11,.26,2011m3,.16,2.01,3.3099999,.89999998
2011-04-01,0,01apr2011,6.02,5.16,.06,3.46,2.17,.25,2011m4,.19,2.1099999,3.4000001,.86000001
2011-05-01,0,01may2011,5.78,4.96,.04,3.17,1.84,.19,2011m5,.15000001,1.8,3.1300001,.81999999
2011-06-01,0,01jun2011,5.75,4.99,.04,3,1.58,.18,2011m6,.14,1.54,2.96,.75999999
2011-07-01,0,01jul2011,5.76,4.93,.04,3,1.54,.19,2011m7,.15000001,1.5,2.96,.82999998
2011-08-01,0,01aug2011,5.36,4.37,.02,2.3,1.02,.11,2011m8,.090000004,1,2.28,.99000001
2011-09-01,0,01sep2011,5.27,4.09,.01,1.98,.9,.1,2011m9,.090000004,.88999999,1.97,1.1799999
2011-10-01,0,01oct2011,5.37,3.98,.02,2.15,1.06,.11,2011m10,.090000004,1.04,2.1300001,1.39
2011-11-01,0,01nov2011,5.14,3.87,.01,2.01,.91,.11,2011m11,.1,.89999998,2,1.27
2011-12-01,0,01dec2011,5.25,3.93,.01,1.98,.89,.12,2011m12,.11,.88,1.97,1.3200001
2012-01-01,0,01jan2012,5.23,3.85,.03,1.97,.84,.12,2012m1,.090000004,.81,1.9400001,1.38
2012-02-01,0,01feb2012,5.14,3.85,.09,1.97,.83,.16,2012m2,.07,.74000001,1.88,1.29
2012-03-01,0,01mar2012,5.23,3.99,.08,2.17,1.02,.19,2012m3,.11,.94,2.0899999,1.24
2012-04-01,0,01apr2012,5.19,3.96,.08,2.05,.89,.18,2012m4,.1,.81,1.97,1.23
2012-05-01,0,01may2012,5.07,3.8,.09,1.8,.76,.19,2012m5,.1,.67000002,1.71,1.27
2012-06-01,0,01jun2012,5.02,3.64,.09,1.62,.71,.19,2012m6,.1,.62,1.53,1.38
2012-07-01,0,01jul2012,4.87,3.4,.1,1.53,.62,.19,2012m7,.090000004,.51999998,1.4299999,1.47
2012-08-01,0,01aug2012,4.91,3.48,.1,1.68,.71,.18,2012m8,.079999998,.61000001,1.58,1.4299999
2012-09-01,0,01sep2012,4.84,3.49,.11,1.72,.67,.18,2012m9,.07,.56,1.61,1.35
2012-10-01,0,01oct2012,4.58,3.47,.1,1.75,.71,.18,2012m10,.079999998,.61000001,1.65,1.11
2012-11-01,0,01nov2012,4.51,3.5,.09,1.65,.67,.18,2012m11,.090000004,.57999998,1.5599999,1.01
2012-12-01,0,01dec2012,4.63,3.65,.07,1.72,.7,.16,2012m12,.090000004,.63,1.65,.98000002
2013-01-01,0,01jan2013,4.73,3.8,.07,1.91,.8100000000000001,.15,2013m1,.079999998,.74000001,1.84,.93000001
2013-02-01,0,01feb2013,4.85,3.9,.1,1.98,.85,.16,2013m2,.059999999,.75,1.88,.94999999
2013-03-01,0,01mar2013,4.85,3.93,.09,1.96,.82,.15,2013m3,.059999999,.73000002,1.87,.92000002
2013-04-01,0,01apr2013,4.59,3.73,.06,1.76,.71,.12,2013m4,.059999999,.64999998,1.7,.86000001
2013-05-01,0,01may2013,4.73,3.89,.04,1.93,.84,.12,2013m5,.079999998,.80000001,1.89,.83999997
2013-06-01,0,01jun2013,5.19,4.27,.05,2.3,1.2,.14,2013m6,.090000004,1.15,2.25,.92000002
2013-07-01,0,01jul2013,5.32,4.34,.04,2.58,1.4,.12,2013m7,.079999998,1.36,2.54,.98000002
2013-08-01,0,01aug2013,5.42,4.54,.04,2.74,1.52,.13,2013m8,.090000004,1.48,2.7,.88
2013-09-01,0,01sep2013,5.47,4.64,.02,2.81,1.6,.12,2013m9,.1,1.58,2.79,.82999998
2013-10-01,0,01oct2013,5.31,4.53,.05,2.62,1.37,.12,2013m10,.07,1.3200001,2.5699999,.77999997
2013-11-01,0,01nov2013,5.38,4.63,.07,2.72,1.37,.12,2013m11,.050000001,1.3,2.6500001,.75
2013-12-01,0,01dec2013,5.38,4.62,.07,2.9,1.58,.13,2013m12,.059999999,1.51,2.8299999,.75999999
2014-01-01,0,01jan2014,5.19,4.49,.04,2.86,1.65,.12,2014m1,.079999998,1.61,2.8199999,.69999999
2014-02-01,0,01feb2014,5.1,4.45,.05,2.71,1.52,.12,2014m2,.07,1.47,2.6600001,.64999998
2014-03-01,0,01mar2014,5.06,4.38,.05,2.72,1.64,.13,2014m3,.079999998,1.59,2.6700001,.68000001
2014-04-01,0,01apr2014,4.9,4.24,.03,2.71,1.7,.11,2014m4,.079999998,1.67,2.6800001,.66000003
2014-05-01,0,01may2014,4.76,4.16,.03,2.56,1.59,.1,2014m5,.07,1.5599999,2.53,.60000002
2014-06-01,0,01jun2014,4.8,4.25,.04,2.6,1.68,.1,2014m6,.059999999,1.64,2.5599999,.55000001
2014-07-01,0,01jul2014,4.73,4.16,.03,2.54,1.7,.11,2014m7,.079999998,1.67,2.51,.56999999
2014-08-01,0,01aug2014,4.69,4.08,.03,2.42,1.63,.11,2014m8,.079999998,1.6,2.3900001,.61000001
2014-09-01,0,01sep2014,4.8,4.11,.02,2.53,1.77,.11,2014m9,.090000004,1.75,2.51,.69
2014-10-01,0,01oct2014,4.69,3.92,.02,2.3,1.55,.1,2014m10,.079999998,1.53,2.28,.76999998
2014-11-01,0,01nov2014,4.79,3.92,.02,2.33,1.62,.13,2014m11,.11,1.6,2.3099999,.87
2014-12-01,0,01dec2014,4.74,3.79,.03,2.21,1.64,.21,2014m12,.18000001,1.61,2.1800001,.94999999
2015-01-01,0,01jan2015,4.45,3.46,.03,1.88,1.37,.2,2015m1,.17,1.34,1.85,.99000001
2015-02-01,0,01feb2015,4.51,3.61,.02,1.98,1.47,.22,2015m2,.2,1.45,1.96,.89999998
2015-03-01,0,01mar2015,4.54,3.64,.03,2.04,1.52,.25,2015m3,.22,1.49,2.01,.89999998
2015-04-01,0,01apr2015,4.48,3.52,.02,1.94,1.35,.23,2015m4,.20999999,1.33,1.92,.95999998
2015-05-01,0,01may2015,4.89,3.98,.02,2.2,1.54,.24,2015m5,.22,1.52,2.1800001,.91000003
2015-06-01,0,01jun2015,5.13,4.19,.02,2.36,1.68,.28,2015m6,.25999999,1.66,2.3399999,.94
2015-07-01,0,01jul2015,5.2,4.15,.03,2.32,1.63,.3,2015m7,.27000001,1.6,2.29,1.05
2015-08-01,0,01aug2015,5.19,4.04,.07,2.17,1.54,.38,2015m8,.31,1.47,2.0999999,1.15
2015-09-01,0,01sep2015,5.34,4.07,.02,2.17,1.49,.37,2015m9,.34999999,1.47,2.1500001,1.27
2015-10-01,0,01oct2015,5.34,3.95,.02,2.07,1.39,.26,2015m10,.23999999,1.37,2.05,1.39
2015-11-01,0,01nov2015,5.46,4.06,.12,2.26,1.67,.48,2015m11,.36000001,1.55,2.1400001,1.4
2015-12-01,0,01dec2015,5.46,3.97,.23,2.24,1.7,.65,2015m12,.41999999,1.47,2.01,1.49
2016-01-01,0,01jan2016,5.45,4,.26,2.09,1.52,.54,2016m1,.28,1.26,1.83,1.45
2016-02-01,0,01feb2016,5.34,3.96,.31,1.78,1.22,.53,2016m2,.22,.91000003,1.47,1.38
2016-03-01,0,01mar2016,5.13,3.82,.29,1.89,1.38,.66,2016m3,.37,1.09,1.6,1.3099999
2016-04-01,0,01apr2016,4.79,3.62,.23,1.81,1.26,.5600000000000001,2016m4,.33000001,1.03,1.58,1.17
2016-05-01,0,01may2016,4.68,3.65,.27,1.81,1.3,.59,2016m5,.31999999,1.03,1.54,1.03
2016-06-01,0,01jun2016,4.53,3.5,.27,1.64,1.17,.55,2016m6,.28,.89999998,1.37,1.03
2016-07-01,0,01jul2016,4.22,3.28,.3,1.5,1.07,.51,2016m7,.20999999,.76999998,1.2,.94
2016-08-01,0,01aug2016,4.24,3.32,.3,1.56,1.13,.57,2016m8,.27000001,.82999998,1.26,.92000002
2016-09-01,0,01sep2016,4.31,3.41,.29,1.63,1.18,.59,2016m9,.30000001,.88999999,1.34,.89999998
2016-10-01,0,01oct2016,4.38,3.51,.33,1.76,1.27,.66,2016m10,.33000001,.94,1.4299999,.87
2016-11-01,0,01nov2016,4.71,3.86,.45,2.14,1.6,.74,2016m11,.28999999,1.15,1.6900001,.85000002
2016-12-01,0,01dec2016,4.83,4.06,.51,2.49,1.96,.87,2016m12,.36000001,1.45,1.98,.76999998
2017-01-01,0,01jan2017,4.66,3.92,.51,2.43,1.92,.83,2017m1,.31999999,1.41,1.92,.74000001
2017-02-01,0,01feb2017,4.64,3.95,.52,2.42,1.9,.82,2017m2,.30000001,1.38,1.9,.69
2017-03-01,0,01mar2017,4.68,4.01,.74,2.48,2.01,1.01,2017m3,.27000001,1.27,1.74,.67000002
2017-04-01,0,01apr2017,4.57,3.87,.8,2.3,1.82,1.04,2017m4,.23999999,1.02,1.5,.69999999
2017-05-01,0,01may2017,4.55,3.85,.89,2.3,1.84,1.12,2017m5,.23,.94999999,1.41,.69999999
2017-06-01,0,01jun2017,4.37,3.68,.98,2.19,1.77,1.2,2017m6,.22,.79000002,1.21,.69
2017-07-01,0,01jul2017,4.39,3.7,1.07,2.32,1.87,1.22,2017m7,.15000001,.80000001,1.25,.69
2017-08-01,0,01aug2017,4.31,3.63,1.01,2.21,1.78,1.23,2017m8,.22,.76999998,1.2,.68000001
2017-09-01,0,01sep2017,4.3,3.63,1.03,2.2,1.8,1.28,2017m9,.25,.76999998,1.17,.67000002
2017-10-01,0,01oct2017,4.32,3.6,1.07,2.36,1.98,1.4,2017m10,.33000001,.91000003,1.29,.72000003
2017-11-01,0,01nov2017,4.27,3.57,1.23,2.35,2.05,1.56,2017m11,.33000001,.81999999,1.12,.69999999
2017-12-01,0,01dec2017,4.22,3.51,1.32,2.4,2.18,1.7,2017m12,.38,.86000001,1.08,.70999998
2018-01-01,0,01jan2018,4.26,3.55,1.41,2.58,2.38,1.8,2018m1,.38999999,.97000003,1.17,.70999998
2018-02-01,0,01feb2018,4.51,3.82,1.57,2.86,2.6,1.96,2018m2,.38999999,1.03,1.29,.69
2018-03-01,0,01mar2018,4.64,3.87,1.7,2.84,2.63,2.06,2018m3,.36000001,.93000001,1.14,.76999998
2018-04-01,0,01apr2018,4.67,3.85,1.76,2.87,2.7,2.15,2018m4,.38999999,.94,1.11,.81999999
2018-05-01,0,01may2018,4.83,4,1.86,2.98,2.82,2.27,2018m5,.41,.95999998,1.12,.82999998
2018-06-01,0,01jun2018,4.83,3.96,1.9,2.91,2.78,2.33,2018m6,.43000001,.88,1.01,.87
2018-07-01,0,01jul2018,4.79,3.87,1.96,2.89,2.78,2.39,2018m7,.43000001,.81999999,.93000001,.92000002
2018-08-01,0,01aug2018,4.77,3.88,2.03,2.89,2.77,2.45,2018m8,.41999999,.74000001,.86000001,.88999999
2018-09-01,0,01sep2018,4.88,3.98,2.13,3,2.89,2.56,2018m9,.43000001,.75999999,.87,.89999998
2018-10-01,0,01oct2018,5.07,4.14,2.25,3.15,3,2.65,2018m10,.40000001,.75,.89999998,.93000001
2018-11-01,0,01nov2018,5.22,4.22,2.33,3.12,2.95,2.7,2018m11,.37,.62,.79000002,1
2018-12-01,0,01dec2018,5.13,4.02,2.37,2.83,2.68,2.66,2018m12,.28999999,.31,.46000001,1.11
2019-01-01,0,01jan2019,5.12,3.93,2.37,2.71,2.54,2.58,2019m1,.20999999,.17,.34,1.1900001
2019-02-01,0,01feb2019,4.95,3.79,2.39,2.68,2.49,2.55,2019m2,.16,.1,.28999999,1.16
2019-03-01,0,01mar2019,4.84,3.77,2.4,2.57,2.37,2.49,2019m3,.090000004,-.029999999,.17,1.0700001
2019-04-01,0,01apr2019,4.7,3.69,2.38,2.53,2.33,2.42,2019m4,.039999999,-.050000001,.15000001,1.01
2019-05-01,0,01may2019,4.63,3.67,2.35,2.4,2.19,2.34,2019m5,-.0099999998,-.16,.050000001,.95999998
2019-06-01,0,01jun2019,4.46,3.42,2.17,2.07,1.83,2,2019m6,-.17,-.34,-.1,1.04
2019-07-01,0,01jul2019,4.28,3.29,2.1,2.06,1.83,1.96,2019m7,-.14,-.27000001,-.039999999,.99000001
2019-08-01,0,01aug2019,3.87,2.98,1.95,1.63,1.49,1.77,2019m8,-.18000001,-.46000001,-.31999999,.88999999
2019-09-01,0,01sep2019,3.91,3.03,1.89,1.7,1.57,1.8,2019m9,-.090000004,-.31999999,-.19,.88
2019-10-01,0,01oct2019,3.92,3.01,1.65,1.71,1.53,1.61,2019m10,-.039999999,-.12,.059999999,.91000003
2019-11-01,0,01nov2019,3.94,3.06,1.54,1.81,1.64,1.57,2019m11,.029999999,.1,.27000001,.88
2019-12-01,0,01dec2019,3.88,3.01,1.54,1.86,1.68,1.55,2019m12,.0099999998,.14,.31999999,.87
2020-01-01,0,01jan2020,3.77,2.94,1.52,1.76,1.56,1.53,2020m1,.0099999998,.039999999,.23999999,.82999998
2020-02-01,0,01feb2020,3.61,2.78,1.52,1.5,1.32,1.41,2020m2,-.11,-.2,-.02,.82999998
2020-03-01,1,01mar2020,4.29,3.02,.29,.87,.59,.33,2020m3,.039999999,.30000001,.57999998,1.27
2020-04-01,1,01apr2020,4.13,2.43,.14,.66,.39,.18,2020m4,.039999999,.25,.51999998,1.7
2020-05-01,0,01may2020,3.95,2.5,.13,.67,.34,.16,2020m5,.029999999,.20999999,.54000002,1.45
2020-06-01,0,01jun2020,3.64,2.44,.16,.73,.34,.18,2020m6,.02,.18000001,.56999999,1.2
2020-07-01,0,01jul2020,3.31,2.14,.13,.62,.28,.15,2020m7,.02,.15000001,.49000001,1.17
2020-08-01,0,01aug2020,3.27,2.25,.1,.65,.27,.13,2020m8,.029999999,.17,.55000001,1.02
2020-09-01,0,01sep2020,3.36,2.31,.11,.68,.27,.13,2020m9,.02,.16,.56999999,1.05
2020-10-01,0,01oct2020,3.44,2.35,.1,.79,.34,.13,2020m10,.029999999,.23999999,.69,1.09
2020-11-01,0,01nov2020,3.3,2.3,.09,.87,.39,.12,2020m11,.029999999,.30000001,.77999997,1
2020-12-01,0,01dec2020,3.16,2.26,.09,.93,.39,.1,2020m12,.0099999998,.30000001,.83999997,.89999998
2021-01-01,0,01jan2021,3.24,2.45,.08,1.08,.45,.1,2021m1,.02,.37,1,.79000002
2021-02-01,0,01feb2021,3.42,2.7,.04,1.26,.54,.07,2021m2,.029999999,.5,1.22,.72000003
2021-03-01,0,01mar2021,3.74,3.04,.03,1.61,.82,.08,2021m3,.050000001,.79000002,1.58,.69999999
2021-04-01,0,01apr2021,3.6,2.9,.02,1.64,.86,.06,2021m4,.039999999,.83999997,1.62,.69999999
2021-05-01,0,01may2021,3.62,2.96,.02,1.62,.82,.05,2021m5,.029999999,.80000001,1.6,.66000003
2021-06-01,0,01jun2021,3.44,2.79,.04,1.52,.84,.07,2021m6,.029999999,.80000001,1.48,.64999998
2021-07-01,0,01jul2021,3.24,2.57,.05,1.32,.76,.08,2021m7,.029999999,.70999998,1.27,.67000002
2021-08-01,0,01aug2021,3.24,2.55,.05,1.28,.77,.07,2021m8,.02,.72000003,1.23,.69
2021-09-01,0,01sep2021,3.23,2.53,.04,1.37,.86,.08,2021m9,.039999999,.81999999,1.33,.69999999
2021-10-01,0,01oct2021,3.35,2.68,.05,1.58,1.11,.11,2021m10,.059999999,1.0599999,1.53,.67000002
2021-11-01,0,01nov2021,3.28,2.62,.05,1.56,1.2,.18,2021m11,.13,1.15,1.51,.66000003
2021-12-01,0,01dec2021,3.3,2.65,.06,1.47,1.23,.3,2021m12,.23999999,1.17,1.41,.64999998
2022-01-01,0,01jan2022,3.58,2.93,.15,1.76,1.54,.55,2022m1,.40000001,1.39,1.61,.64999998
2022-02-01,0,01feb2022,3.97,3.25,.33,1.93,1.81,1,2022m2,.67000002,1.48,1.6,.72000003
2022-03-01,0,01mar2022,4.29,3.43,.44,2.13,2.11,1.34,2022m3,.89999998,1.67,1.6900001,.86000001
2022-04-01,0,01apr2022,4.66,3.76,.76,2.75,2.78,1.89,2022m4,1.13,2.02,1.99,.89999998
2022-05-01,0,01may2022,5.12,4.13,.98,2.9,2.87,2.06,2022m5,1.08,1.89,1.92,.99000001
2022-06-01,0,01jun2022,5.27,4.24,1.49,3.14,3.19,2.65,2022m6,1.16,1.7,1.65,1.03
2022-07-01,0,01jul2022,5.21,4.06,2.23,2.9,2.96,3.02,2022m7,.79000002,.73000002,.67000002,1.15
2022-08-01,0,01aug2022,5.15,4.07,2.63,2.9,3.03,3.28,2022m8,.64999998,.40000001,.27000001,1.08
2022-09-01,0,01sep2022,5.69,4.59,3.13,3.52,3.7,3.89,2022m9,.75999999,.56999999,.38999999,1.1
